Age,Cluster,District,Female_15_29,Female_30,Gendered_HH_Type,KFP_Comp_Feed,KFP_Comp_Feed_2,KFP_criticalhandwashing,KFP_Dietary_Diversity,KFP_Exclusive,KFP_Initiation,KFP_minmeal,Men_15_29,Men_30,Participate_CareGroup,Participate_CashTransfer,Participate_Disaster,Participate_FFB,Participate_GenderedClimate,Participate_IGA,Participate_Natural,Participate_PTS,Participate_ResilienceDesign,Participate_SAADialoguesGender,Participate_SuppFeeding,Participate_TVET,Participate_VillageSavings,Participate_WASH,Sex,Village,Ward,Frame1_3,Frame3,program,KFP_contbf,KFP_micronutrient,KFP_TimelyImmun,Participate_AgrLoan,Participate_CommSupp,Participate_DykeCon,Participate_Irrigation,Participate_Livestock,Participate_Marketing,Participate_Meg,Participate_Radio,Participate_TVET_formal,Participate_TVET_informal,Participate_WaterManage,Participate_YouthGroup,source_caregroup,source_cluster,source_healthfacil,source_interpersonal,source_other,source_promoter,source_radio,source_socialmedia,source_tfd,source_training,frame_c06
42,PHETEMBE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
47,PHETEMBE,ZOMBA,2,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
27,PHETEMBE,ZOMBA,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,CHAKALAMBA,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
44,PHETEMBE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
61,PHETEMBE,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
30,PHETEMBE,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,CHIDULE,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
47,PHETEMBE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
52,PHETEMBE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,PHETEMBE 1,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
41,MTOGOLO,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
46,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
63,MTOGOLO,ZOMBA,0,2,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Male,KATETE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
64,MTOGOLO,ZOMBA,4,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,KWISONGOLE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
43,MTOGOLO,ZOMBA,3,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,KWISONGOLE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
49,MTOGOLO,ZOMBA,4,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,KATETE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
47,MTOGOLO,ZOMBA,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,KATETE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
48,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,KATETE,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
43,MTOGOLO,ZOMBA,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,KALINO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
49,MTOGOLO,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KALINO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
44,MTOGOLO,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,KALINO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
56,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MBERO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
24,MTOGOLO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MBERO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
53,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MBERO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
28,ABINA,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,ABINA,CHILIPA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
66,MTOGOLO,ZOMBA,2,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
43,NANKUMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NANKUMBA,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
61,MASAMBUKA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
31,MASAMBUKA,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
27,MASAMBUKA,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
44,MASAMBUKA,ZOMBA,4,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
30,MASAMBUKA,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
71,MASAMBUKA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
61,MASAMBUKA,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,MKUWO,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
61,MASAMBUKA,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
70,MASAMBUKA,ZOMBA,0,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
40,NANKUMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,NGUNDENDE,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
47,MASAMBUKA,ZOMBA,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
67,MASAMBUKA,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
49,MASAMBUKA,ZOMBA,4,2,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
56,MASAMBUKA,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
46,MASAMBUKA,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
72,MASAMBUKA,ZOMBA,2,3,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Male,MASAMBUKA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
71,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
40,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Male,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
51,MTOGOLO,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,MBWANA,MALEMIA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
62,MAKUNDIKA,MANGOCHI,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,Female,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
26,MAKUNDIKA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
56,MAKUNDIKA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
19,MAKUNDIKA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
55,MAKUNDIKA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
36,MAKUNDIKA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
24,NANKUMBA,MANGOCHI,3,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NANKUMBA,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
39,MAKUNDIKA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
65,MAKUNDIKA,MANGOCHI,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,0,Male,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
66,MAKUNDIKA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Male,LEVENI,NANKUMBA,NA,NA,TITUKULANE,NA,NA,NA,0,0,1,1,1,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Groundnut marketing
40,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Male,CHIPANDE,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
36,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Male,CHIPANDE,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
76,CHIPANDE,ZOMBA,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHIPANDE,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
58,CHIPANDE,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,CHIPANDE,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
35,CHIPANDE,ZOMBA,2,2,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,CHIPANDE,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
53,MAILOSI,ZOMBA,2,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,LAMYA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
45,MAILOSI,ZOMBA,0,0,Adult Male no Adult Female (MnF),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Male,LAMYA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
41,MAILOSI,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,LAMYA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
27,KASELEMA,ZOMBA,2,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,LIWASA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
46,KASELEMA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,LIWASA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,1,1,0,0,0,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
62,KASELEMA,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Male,MAMBO,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,0,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
33,KASELEMA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MAMBO,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
46,KASELEMA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,LIWASA,CHIKOWI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Producer
